GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,1420.8631653333334,1390.4488366050614,60.28599632493501,Summary1.As2,CAN,2005,Sector
"4.  Land use, land-use change and forestry  (4)",-6840.381123096936,33.700997,1.528348,Summary1.As2,CAN,2005,Sector
5.  Waste,249.6681207898435,804.3536481320803,4.41750873787738,Summary1.As2,CAN,2005,Sector
