GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),166311.41435182912,,,,,,Summary1.As1,NETHERLANDS,1997,Subsector,1. Energy
                                           Sectoral approach(2),167934.2194816811,52.43142353605859,1.84974833698184,,,,Summary1.As1,NETHERLANDS,1997,Subsector,1. Energy
1.  Energy industries,64042.21353893978,4.25632999504397,0.63087857925926,,,,Summary1.As1,NETHERLANDS,1997,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,30182.44680218284,2.98760845221243,0.10717733061052,,,,Summary1.As1,NETHERLANDS,1997,Subsector,1. Energy
3.  Transport,31415.632735624677,4.90847928624596,0.9125584041896,,,,Summary1.As1,NETHERLANDS,1997,Subsector,1. Energy
4.  Other sectors,42065.66386580879,40.25076577338823,0.18261934065346,,,,Summary1.As1,NETHERLANDS,1997,Subsector,1. Energy
5.  Other,228.262539125,0.028240029168,0.016514682269,,,,Summary1.As1,NETHERLANDS,1997,Subsector,1. Energy
B. Fugitive emissions from fuels,605.9191101811219,47.10842646,,,,,Summary1.As1,NETHERLANDS,1997,Subsector,1. Energy
1.  Solid fuels,111.402249286122,0.4405,,,,,Summary1.As1,NETHERLANDS,1997,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,494.516860895,46.66792646,,,,,Summary1.As1,NETHERLANDS,1997,Subsector,1. Energy
