GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),156084.75485646358,,,,,,Summary1.As1,NETHERLANDS,2017,Subsector,1. Energy
                                           Sectoral approach(2),154895.42291339653,64.78096188153575,2.14293726888408,,,,Summary1.As1,NETHERLANDS,2017,Subsector,1. Energy
1.  Energy industries,62936.14123284002,4.14944766967911,0.96078852346006,,,,Summary1.As1,NETHERLANDS,2017,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,28729.612221117783,2.65460985432989,0.14137149720199,,,,Summary1.As1,NETHERLANDS,2017,Subsector,1. Energy
3.  Transport,29856.99571102369,2.6625583063047,0.86453078219984,,,,Summary1.As1,NETHERLANDS,2017,Subsector,1. Energy
4.  Other sectors,33224.17914621025,55.30194146747945,0.16870054067135,,,,Summary1.As1,NETHERLANDS,2017,Subsector,1. Energy
5.  Other,148.494602204793,0.0124045837426,0.00754592535084,,,,Summary1.As1,NETHERLANDS,2017,Subsector,1. Energy
B. Fugitive emissions from fuels,1117.8559821781962,21.716029,,,,,Summary1.As1,NETHERLANDS,2017,Subsector,1. Energy
1.  Solid fuels,72.7439391781961,0.193673,,,,,Summary1.As1,NETHERLANDS,2017,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,1045.112043,21.522356,,,,,Summary1.As1,NETHERLANDS,2017,Subsector,1. Energy
