GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
A.  Enteric fermentation,,328.29862350671254,,Summary1.As2,NETHERLANDS,2014,Subsector,3.  Agriculture
B.  Manure management,,145.5370094391784,2.4509351138431,Summary1.As2,NETHERLANDS,2014,Subsector,3.  Agriculture
D.  Agricultural soils,,,16.31539788773575,Summary1.As2,NETHERLANDS,2014,Subsector,3.  Agriculture
G. Liming,70.4445797483817,,,Summary1.As2,NETHERLANDS,2014,Subsector,3.  Agriculture
H. Urea application,59.2079022857143,,,Summary1.As2,NETHERLANDS,2014,Subsector,3.  Agriculture
J.  Other ,,,,Summary1.As2,NETHERLANDS,2014,Subsector,3.  Agriculture
A. Forest land (4),-2333.226702438335,0.14339585,0.019021341488,Summary1.As2,NETHERLANDS,2014,Subsector,3.  Agriculture
B. Cropland (4),2553.001610014169,1.817202,0.1774073,Summary1.As2,NETHERLANDS,2014,Subsector,3.  Agriculture
C. Grassland (4),3188.135679823003,6.9591070213,0.02035923977,Summary1.As2,NETHERLANDS,2014,Subsector,3.  Agriculture
