GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),169319.62957120422,,,,,,Summary1.As1,NETHERLANDS,2002,Subsector,1. Energy
                                           Sectoral approach(2),169051.77427585275,43.63319207945257,1.91617561743236,,,,Summary1.As1,NETHERLANDS,2002,Subsector,1. Energy
1.  Energy industries,67484.43847330874,4.69820710982792,0.72052738999823,,,,Summary1.As1,NETHERLANDS,2002,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,28956.866281467,2.7206357088835,0.10023626843693,,,,Summary1.As1,NETHERLANDS,2002,Subsector,1. Energy
3.  Transport,33712.03173124506,3.64895394709486,0.91278889212758,,,,Summary1.As1,NETHERLANDS,2002,Subsector,1. Energy
4.  Other sectors,38659.619772156955,32.53849661306229,0.16676334557262,,,,Summary1.As1,NETHERLANDS,2002,Subsector,1. Energy
5.  Other,238.818017675,0.026898700584,0.015859721297,,,,Summary1.As1,NETHERLANDS,2002,Subsector,1. Energy
B. Fugitive emissions from fuels,1202.1526300075,35.13839806,,,,,Summary1.As1,NETHERLANDS,2002,Subsector,1. Energy
1.  Solid fuels,81.520336,0.2128666,,,,,Summary1.As1,NETHERLANDS,2002,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,1120.6322940075,34.92553146,,,,,Summary1.As1,NETHERLANDS,2002,Subsector,1. Energy
