GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),173018.83405494477,,,,,,Summary1.As1,NETHERLANDS,2010,Subsector,1. Energy
                                           Sectoral approach(2),174947.98659390843,83.34316983691899,2.11444432021671,,,,Summary1.As1,NETHERLANDS,2010,Subsector,1. Energy
1.  Energy industries,67177.09783086866,5.133362324271,0.84952103051387,,,,Summary1.As1,NETHERLANDS,2010,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,28348.43699118581,2.56926973511103,0.12602725096547,,,,Summary1.As1,NETHERLANDS,2010,Subsector,1. Energy
3.  Transport,34444.32586233385,3.05580015448821,0.92283908367307,,,,Summary1.As1,NETHERLANDS,2010,Subsector,1. Energy
4.  Other sectors,44720.629849820114,72.56283495621675,0.2027616098083,,,,Summary1.As1,NETHERLANDS,2010,Subsector,1. Energy
5.  Other,257.4960597,0.021902666832,0.013295345256,,,,Summary1.As1,NETHERLANDS,2010,Subsector,1. Energy
B. Fugitive emissions from fuels,1134.2793104045966,33.6919004939143,,,,,Summary1.As1,NETHERLANDS,2010,Subsector,1. Energy
1.  Solid fuels,82.9512598670965,0.2015764,,,,,Summary1.As1,NETHERLANDS,2010,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,1051.3280505375,33.4903240939143,,,,,Summary1.As1,NETHERLANDS,2010,Subsector,1. Energy
