GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),129898.14121693642,,,,,,Summary1.As1,NETHERLANDS,2020,Subsector,1. Energy
                                           Sectoral approach(2),129936.09484481519,69.84247731801734,1.91023173679815,,,,Summary1.As1,NETHERLANDS,2020,Subsector,1. Energy
1.  Energy industries,46883.22072028118,5.74969516600252,0.8658473418426,,,,Summary1.As1,NETHERLANDS,2020,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,27478.835253865553,2.59981545461682,0.13928734331837,,,,Summary1.As1,NETHERLANDS,2020,Subsector,1. Energy
3.  Transport,25098.796813875644,2.3165890534271,0.72419373998905,,,,Summary1.As1,NETHERLANDS,2020,Subsector,1. Energy
4.  Other sectors,30314.53051729651,59.16218601312849,0.17232580294229,,,,Summary1.As1,NETHERLANDS,2020,Subsector,1. Energy
5.  Other,160.711539496306,0.01419163084241,0.00857750870584,,,,Summary1.As1,NETHERLANDS,2020,Subsector,1. Energy
B. Fugitive emissions from fuels,930.578601288294,16.9313424,,,,,Summary1.As1,NETHERLANDS,2020,Subsector,1. Energy
1.  Solid fuels,71.0051185632939,0.1859794,,,,,Summary1.As1,NETHERLANDS,2020,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,859.5734827250001,16.745363,,,,,Summary1.As1,NETHERLANDS,2020,Subsector,1. Energy
