GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),174431.85885965926,,,,,,Summary1.As1,NETHERLANDS,2004,Subsector,1. Energy
                                           Sectoral approach(2),174146.12217326983,43.40381044775202,1.90849803868495,,,,Summary1.As1,NETHERLANDS,2004,Subsector,1. Energy
1.  Energy industries,70621.95298432287,4.81490019936083,0.75699760324172,,,,Summary1.As1,NETHERLANDS,2004,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,28809.39598982436,2.63490749424511,0.1019216625437,,,,Summary1.As1,NETHERLANDS,2004,Subsector,1. Energy
3.  Transport,34881.356868871364,3.38626989630295,0.86550519397614,,,,Summary1.As1,NETHERLANDS,2004,Subsector,1. Energy
4.  Other sectors,39638.81944095124,32.54544691523513,0.17095334665939,,,,Summary1.As1,NETHERLANDS,2004,Subsector,1. Energy
5.  Other,194.5968893,0.022285942608,0.013120232264,,,,Summary1.As1,NETHERLANDS,2004,Subsector,1. Energy
B. Fugitive emissions from fuels,1080.3498652353005,32.767645364799,,,,,Summary1.As1,NETHERLANDS,2004,Subsector,1. Energy
1.  Solid fuels,81.9467828503005,0.2205666,,,,,Summary1.As1,NETHERLANDS,2004,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,998.403082385,32.547078764799,,,,,Summary1.As1,NETHERLANDS,2004,Subsector,1. Energy
