GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,466.20345032380953,1011.7647580446975,35.55426715784052,Summary1.As2,JAPAN,1997,Sector
"4.  Land use, land-use change and forestry  (4)",-84216.2838658271,4.9163520753371,2.73116770126239,Summary1.As2,JAPAN,1997,Sector
5.  Waste,17674.176071424834,442.69373584515097,15.83877737947284,Summary1.As2,JAPAN,1997,Sector
6.  Other   (please specify)(6),,,,Summary1.As2,JAPAN,1997,Sector
