GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,418.82785549523805,952.1009517954445,34.54109248319077,Summary1.As2,JAPAN,2001,Sector
"4.  Land use, land-use change and forestry  (4)",-85584.06073784371,3.69821073538557,2.54209383154532,Summary1.As2,JAPAN,2001,Sector
5.  Waste,16300.056308182066,374.55396444842575,15.28827183709758,Summary1.As2,JAPAN,2001,Sector
6.  Other   (please specify)(6),,,,Summary1.As2,JAPAN,2001,Sector
