GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,1161576.4076629828,143.92267049551216,27.93299308850199,,,,Summary1.As1,JAPAN,1997,Sector
2.  Industrial processes and product use,64534.251484688466,2.200690411944,39.33242206685487,24444.489660702086,20058.34234107929,0.63642721396298,Summary1.As1,JAPAN,1997,Sector
