GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,1166948.9976102177,153.12010920001254,27.23848159052951,,,,Summary1.As1,JAPAN,1996,Sector
2.  Industrial processes and product use,67098.56494959761,2.221324632512,37.30647350870143,24604.215826774303,18335.04118478027,0.74658718265234,Summary1.As1,JAPAN,1996,Sector
