GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,1203156.7544106762,77.4028438062584,21.42048783706602,,,,Summary1.As1,JAPAN,2014,Sector
2.  Industrial processes and product use,48010.045483454574,1.716249370056,5.38820432416172,35805.2600872984,3368.7845883193186,0.08942364280131,Summary1.As1,JAPAN,2014,Sector
