GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
Total national emissions and removals,100.77659797897941,0.04853137538158,0.0094460700506,0.42518024593717,3.91815791e-06,Summary1.As1,MONACCO,1995,Total
