GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
A.  Solid waste disposal (5),,90.23525313825591,,Summary1.As2,BELARUS,2006,Subsector,"4.  Land use, land-use change and forestry  (4)"
C.  Incineration and open burning of waste (5),38.272,0.0010048,9.8e-06,Summary1.As2,BELARUS,2006,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,97.25637873667316,0.512071772641,Summary1.As2,BELARUS,2006,Subsector,"4.  Land use, land-use change and forestry  (4)"
