GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
A.  Solid waste disposal (5),,110.94135459096883,,Summary1.As2,BELARUS,2017,Subsector,"4.  Land use, land-use change and forestry  (4)"
C.  Incineration and open burning of waste (5),40.323,0.001374,0.001266,Summary1.As2,BELARUS,2017,Subsector,"4.  Land use, land-use change and forestry  (4)"
D.  Wastewater treatment and discharge,,104.5934171926716,0.51657299297246,Summary1.As2,BELARUS,2017,Subsector,"4.  Land use, land-use change and forestry  (4)"
