GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
C.  Metal industry,70.4,0.792,,Summary1.As1,BELARUS,1994,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,5.25294293333333,,,Summary1.As1,BELARUS,1994,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.207,Summary1.As1,BELARUS,1994,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,Summary1.As1,BELARUS,1994,Subsector,2.  Industrial processes and product use
