GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
C.  Metal industry,128.92,1.45035,,,,,Summary1.As1,BELARUS,2001,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,3.04146968106667,,,,,,Summary1.As1,BELARUS,2001,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,3.08533995,18.680237793756,0.0002079,Summary1.As1,BELARUS,2001,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,10.13277210158175,,,Summary1.As1,BELARUS,2001,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.269,,,4.85e-06,Summary1.As1,BELARUS,2001,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,,Summary1.As1,BELARUS,2001,Subsector,2.  Industrial processes and product use
