GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),52360.23798628667,,,,,,Summary1.As1,BELARUS,1995,Subsector,1. Energy
                                           Sectoral approach(2),56860.111495,13.1495855995,1.71569073,,,,Summary1.As1,BELARUS,1995,Subsector,1. Energy
1.  Energy industries,36037.892864,0.9162555,0.176672,,,,Summary1.As1,BELARUS,1995,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,3628.1599404999997,0.12470277,0.022354742,,,,Summary1.As1,BELARUS,1995,Subsector,1. Energy
3.  Transport,6932.4661175,1.8803786795,0.688826454,,,,Summary1.As1,BELARUS,1995,Subsector,1. Energy
4.  Other sectors,9302.9750245,9.54663695,0.820636112,,,,Summary1.As1,BELARUS,1995,Subsector,1. Energy
5.  Other,958.6175485,0.6816117,0.007201422,,,,Summary1.As1,BELARUS,1995,Subsector,1. Energy
B. Fugitive emissions from fuels,6.29227188265853,100.70312812844037,1.444e-06,,,,Summary1.As1,BELARUS,1995,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,6.29227188265853,100.70312812844037,1.444e-06,,,,Summary1.As1,BELARUS,1995,Subsector,1. Energy
A.  Mineral industry,1143.7189488714453,,,,,,Summary1.As1,BELARUS,1995,Subsector,1. Energy
