GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),49264.0329452965,,,,,,Summary1.As1,BELARUS,2015,Subsector,1. Energy
                                           Sectoral approach(2),52783.591626,10.91043177095,1.6777814317,,,,Summary1.As1,BELARUS,2015,Subsector,1. Energy
1.  Energy industries,30434.422600500002,1.275176444,0.175752866,,,,Summary1.As1,BELARUS,2015,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,4397.464086,0.326450893,0.0475126203,,,,Summary1.As1,BELARUS,2015,Subsector,1. Energy
3.  Transport,10514.427938,2.13508559095,0.6678410558,,,,Summary1.As1,BELARUS,2015,Subsector,1. Energy
4.  Other sectors,6171.1380885,6.794200743,0.7769304056,,,,Summary1.As1,BELARUS,2015,Subsector,1. Energy
5.  Other,1266.1389130000016,0.3795181,0.009744484,,,,Summary1.As1,BELARUS,2015,Subsector,1. Energy
B. Fugitive emissions from fuels,6.09985742758601,107.00504303423395,1.064798e-06,,,,Summary1.As1,BELARUS,2015,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,6.09985742758601,107.00504303423395,1.064798e-06,,,,Summary1.As1,BELARUS,2015,Subsector,1. Energy
A.  Mineral industry,2915.8405695866727,,,,,,Summary1.As1,BELARUS,2015,Subsector,1. Energy
