GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
C.  Metal industry,207.82456,2.3380263,,,,,Summary1.As1,BELARUS,2014,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,36.5627061976,,,,,,Summary1.As1,BELARUS,2014,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,2.307106088946,13.96840901014284,0.000155460132,Summary1.As1,BELARUS,2014,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,144.42378580379915,,,Summary1.As1,BELARUS,2014,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.173,,,0.000106445,Summary1.As1,BELARUS,2014,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,,,,Summary1.As1,BELARUS,2014,Subsector,2.  Industrial processes and product use
