GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
A.  Enteric fermentation,,284.25710178751785,,Summary1.As2,BELARUS,2000,Subsector,3.  Agriculture
B.  Manure management,,22.14517179073233,2.82881140257039,Summary1.As2,BELARUS,2000,Subsector,3.  Agriculture
D.  Agricultural soils,,,30.20280564052343,Summary1.As2,BELARUS,2000,Subsector,3.  Agriculture
G. Liming,641.212,,,Summary1.As2,BELARUS,2000,Subsector,3.  Agriculture
H. Urea application,158.97823333333338,,,Summary1.As2,BELARUS,2000,Subsector,3.  Agriculture
A. Forest land (4),-50542.62476666338,0.3669792,0.06240357,Summary1.As2,BELARUS,2000,Subsector,3.  Agriculture
B. Cropland (4),19675.51666666669,,,Summary1.As2,BELARUS,2000,Subsector,3.  Agriculture
D. Wetlands (4),19.36000000000002,,0.0041,Summary1.As2,BELARUS,2000,Subsector,3.  Agriculture
E. Settlements (4),-4371.276554330407,,,Summary1.As2,BELARUS,2000,Subsector,3.  Agriculture
