GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
C.  Metal industry,75.688,0.85149,,Summary1.As1,BELARUS,1993,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,4.2197672,,,Summary1.As1,BELARUS,1993,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.214,Summary1.As1,BELARUS,1993,Subsector,2.  Industrial processes and product use
H.  Other(3),,,,Summary1.As1,BELARUS,1993,Subsector,2.  Industrial processes and product use
