GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
CO2 emissions from biomass,23529.76643226007,,,,,,Summary1.As3,AUSTRIA,2010,Sector
Long-term storage of C in waste disposal sites,29926.263088588403,,,,,,Summary1.As3,AUSTRIA,2010,Sector
Indirect N2O,,,0.04778806925657,,,,Summary1.As3,AUSTRIA,2010,Sector
International bunkers,2226.17321026658,0.04797574711114,0.09213359107223,,,,Summary1.As3,AUSTRIA,2011,Sector
CO2 emissions from biomass,23101.45747966026,,,,,,Summary1.As3,AUSTRIA,2011,Sector
Long-term storage of C in waste disposal sites,29998.18154036139,,,,,,Summary1.As3,AUSTRIA,2011,Sector
Indirect N2O,,,0.04752760453953,,,,Summary1.As3,AUSTRIA,2011,Sector
International bunkers,2131.573210164135,0.04615214925342,0.08894606140262,,,,Summary1.As3,AUSTRIA,2012,Sector
CO2 emissions from biomass,24550.694813599304,,,,,,Summary1.As3,AUSTRIA,2012,Sector
Long-term storage of C in waste disposal sites,30041.786322525048,,,,,,Summary1.As3,AUSTRIA,2012,Sector
Indirect N2O,,,0.04735410497892,,,,Summary1.As3,AUSTRIA,2012,Sector
International bunkers,2038.384136493652,0.04500203072715,0.08644392357896,,,,Summary1.As3,AUSTRIA,2013,Sector
CO2 emissions from biomass,24488.343999467896,,,,,,Summary1.As3,AUSTRIA,2013,Sector
Long-term storage of C in waste disposal sites,30089.8626362795,,,,,,Summary1.As3,AUSTRIA,2013,Sector
Indirect N2O,,,0.04674548244472,,,,Summary1.As3,AUSTRIA,2013,Sector
International bunkers,2035.0440129421584,0.04519146484017,0.08450656754629,,,,Summary1.As3,AUSTRIA,2014,Sector
CO2 emissions from biomass,22904.180082297426,,,,,,Summary1.As3,AUSTRIA,2014,Sector
Long-term storage of C in waste disposal sites,30135.390104996943,,,,,,Summary1.As3,AUSTRIA,2014,Sector
Indirect N2O,,,0.04592305998082,,,,Summary1.As3,AUSTRIA,2014,Sector
International bunkers,2174.9127747742014,0.04723768599389,0.08500512685395,,,,Summary1.As3,AUSTRIA,2015,Sector
CO2 emissions from biomass,23876.90615131172,,,,,,Summary1.As3,AUSTRIA,2015,Sector
Long-term storage of C in waste disposal sites,30170.215419158165,,,,,,Summary1.As3,AUSTRIA,2015,Sector
Indirect N2O,,,0.04593948105043,,,,Summary1.As3,AUSTRIA,2015,Sector
International bunkers,2377.1390227588868,0.01721110364746,0.07958594147399,,,,Summary1.As3,AUSTRIA,2016,Sector
CO2 emissions from biomass,23442.188168327317,,,,,,Summary1.As3,AUSTRIA,2016,Sector
Long-term storage of C in waste disposal sites,30204.644156810045,,,,,,Summary1.As3,AUSTRIA,2016,Sector
Indirect N2O,,,0.04606519187288,,,,Summary1.As3,AUSTRIA,2016,Sector
International bunkers,2300.137517660105,0.01602029858422,0.07770558325959,,,,Summary1.As3,AUSTRIA,2017,Sector
CO2 emissions from biomass,23845.82607215124,,,,,,Summary1.As3,AUSTRIA,2017,Sector
Long-term storage of C in waste disposal sites,30244.255188857227,,,,,,Summary1.As3,AUSTRIA,2017,Sector
Indirect N2O,,,0.04600373828417,,,,Summary1.As3,AUSTRIA,2017,Sector
International bunkers,2569.40166747544,0.01758736428072,0.08107171186924,,,,Summary1.As3,AUSTRIA,2018,Sector
CO2 emissions from biomass,22766.47214800549,,,,,,Summary1.As3,AUSTRIA,2018,Sector
Long-term storage of C in waste disposal sites,30287.07046504663,,,,,,Summary1.As3,AUSTRIA,2018,Sector
Indirect N2O,,,0.04544482026615,,,,Summary1.As3,AUSTRIA,2018,Sector
International bunkers,2952.118245393101,0.01866042869406,0.09304752135405,,,,Summary1.As3,AUSTRIA,2019,Sector
CO2 emissions from biomass,22640.677914697757,,,,,,Summary1.As3,AUSTRIA,2019,Sector
Long-term storage of C in waste disposal sites,30330.20201997826,,,,,,Summary1.As3,AUSTRIA,2019,Sector
Indirect N2O,,,0.04491409268718,,,,Summary1.As3,AUSTRIA,2019,Sector
International bunkers,1086.76766236478,0.00884374665842,0.04085383453395,,,,Summary1.As3,AUSTRIA,2020,Sector
CO2 emissions from biomass,22629.59064389781,,,,,,Summary1.As3,AUSTRIA,2020,Sector
Long-term storage of C in waste disposal sites,30373.01996998705,,,,,,Summary1.As3,AUSTRIA,2020,Sector
Indirect N2O,,,0.04415824000631,,,,Summary1.As3,AUSTRIA,2020,Sector
International bunkers,1289.3026523498345,0.01085720278849,0.05102553291063,,,,Summary1.As3,AUSTRIA,2021,Sector
CO2 emissions from biomass,24086.88680570839,,,,,,Summary1.As3,AUSTRIA,2021,Sector
Long-term storage of C in waste disposal sites,30424.27993339753,,,,,,Summary1.As3,AUSTRIA,2021,Sector
Indirect N2O,,,0.0430574419796,,,,Summary1.As3,AUSTRIA,2021,Sector
