GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),11044.844779876279,,,,,Summary1.As1,LITHUANIA,2013,Subsector,1. Energy
                                           Sectoral approach(2),10805.978670733264,8.4221527152819,0.44210323543858,,,Summary1.As1,LITHUANIA,2013,Subsector,1. Energy
1.  Energy industries,3815.40938,0.560158,0.0757673,,,Summary1.As1,LITHUANIA,2013,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,1409.2799136391716,0.18988795410219,0.04353366021222,,,Summary1.As1,LITHUANIA,2013,Subsector,1. Energy
3.  Transport,4303.027517094092,0.34321581117971,0.17053347522636,,,Summary1.As1,LITHUANIA,2013,Subsector,1. Energy
4.  Other sectors,1260.9965,7.32877145,0.1517908,,,Summary1.As1,LITHUANIA,2013,Subsector,1. Energy
5.  Other,17.26536,0.0001195,0.000478,,,Summary1.As1,LITHUANIA,2013,Subsector,1. Energy
B. Fugitive emissions from fuels,265.3892027627522,9.64127080590847,6.905697539e-05,,,Summary1.As1,LITHUANIA,2013,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,265.3892027627522,9.64127080590847,6.905697539e-05,,,Summary1.As1,LITHUANIA,2013,Subsector,1. Energy
A.  Mineral industry,516.1216661889823,,,,,Summary1.As1,LITHUANIA,2013,Subsector,1. Energy
