GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),13849.46875666668,,,,,Summary1.As1,LITHUANIA,1997,Subsector,1. Energy
                                           Sectoral approach(2),13532.176472840767,7.49335110755841,0.51459474692223,,,Summary1.As1,LITHUANIA,1997,Subsector,1. Energy
1.  Energy industries,6481.86666025,0.214137,0.0368217,,,Summary1.As1,LITHUANIA,1997,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,1541.0428976813894,0.09792299801744,0.06875558380174,,,Summary1.As1,LITHUANIA,1997,Subsector,1. Energy
3.  Transport,3780.485899909378,1.10736095954097,0.20940616312049,,,Summary1.As1,LITHUANIA,1997,Subsector,1. Energy
4.  Other sectors,1727.5529350000002,6.07392165,0.1995773,,,Summary1.As1,LITHUANIA,1997,Subsector,1. Energy
5.  Other,1.22808,8.5e-06,3.4e-05,,,Summary1.As1,LITHUANIA,1997,Subsector,1. Energy
B. Fugitive emissions from fuels,109.36663467222377,8.20805640037415,0.00017596248535,,,Summary1.As1,LITHUANIA,1997,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,109.36663467222377,8.20805640037415,0.00017596248535,,,Summary1.As1,LITHUANIA,1997,Subsector,1. Energy
A.  Mineral industry,439.7815986708391,,,,,Summary1.As1,LITHUANIA,1997,Subsector,1. Energy
