GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
Navigation,0.06367211955838,2.21665685e-06,1.746396287e-05,Summary1.As3,LUXEMBOURG,2016,Subsector,International bunkers
