GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),10572.789039825633,,,,,Summary1.As1,LUXEMBOURG,2007,Subsector,1. Energy
                                           Sectoral approach(2),10605.38192448755,0.67259356393043,0.18851920757233,,,Summary1.As1,LUXEMBOURG,2007,Subsector,1. Energy
1.  Energy industries,1170.2955032506673,0.06654446598615,0.00822195086172,,,Summary1.As1,LUXEMBOURG,2007,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,1370.495614425717,0.09506937561783,0.04906749911907,,,Summary1.As1,LUXEMBOURG,2007,Subsector,1. Energy
3.  Transport,6540.417871994872,0.14502064473645,0.1137154697311,,,Summary1.As1,LUXEMBOURG,2007,Subsector,1. Energy
4.  Other sectors,1524.0555200627887,0.36595644834375,0.01748283856961,,,Summary1.As1,LUXEMBOURG,2007,Subsector,1. Energy
5.  Other,0.11741475350556,2.62924625e-06,3.144929083e-05,,,Summary1.As1,LUXEMBOURG,2007,Subsector,1. Energy
B. Fugitive emissions from fuels,0.07016028658482,2.0968012873183,,,,Summary1.As1,LUXEMBOURG,2007,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.07016028658482,2.0968012873183,,,,Summary1.As1,LUXEMBOURG,2007,Subsector,1. Energy
A.  Mineral industry,472.91810695646336,,,,,Summary1.As1,LUXEMBOURG,2007,Subsector,1. Energy
