GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),10598.731625702872,,,,,Summary1.As1,LUXEMBOURG,2010,Subsector,1. Energy
                                           Sectoral approach(2),10596.178498285224,0.68678541069649,0.2132940950894,,,Summary1.As1,LUXEMBOURG,2010,Subsector,1. Energy
1.  Energy industries,1200.5231432976423,0.06693439787616,0.00824885316369,,,Summary1.As1,LUXEMBOURG,2010,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,1257.2430699424335,0.09026562196863,0.03900276750686,,,Summary1.As1,LUXEMBOURG,2010,Subsector,1. Energy
3.  Transport,6462.494802399223,0.10792321130117,0.14839761916447,,,Summary1.As1,LUXEMBOURG,2010,Subsector,1. Energy
4.  Other sectors,1675.7990453587886,0.42165991269525,0.01762271405694,,,Summary1.As1,LUXEMBOURG,2010,Subsector,1. Energy
5.  Other,0.11843728713639,2.26685528e-06,2.214119744e-05,,,Summary1.As1,LUXEMBOURG,2010,Subsector,1. Energy
B. Fugitive emissions from fuels,0.07294773487234,2.17985500424363,,,,Summary1.As1,LUXEMBOURG,2010,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,0.07294773487234,2.17985500424363,,,,Summary1.As1,LUXEMBOURG,2010,Subsector,1. Energy
A.  Mineral industry,432.75142792698693,,,,,Summary1.As1,LUXEMBOURG,2010,Subsector,1. Energy
