GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,1558.4361099232879,0.06164457477377,0.04224066769357,Summary1.As3,IRELAND,1996,Sector
CO2 emissions from biomass,467.7140390620432,,,Summary1.As3,IRELAND,1996,Sector
