GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,43826.46850969911,14.33635207794505,1.34898117143771,,,,Summary1.As1,IRELAND,2001,Sector
2.  Industrial processes and product use,3226.934235957348,,2.000416,296.2883069245742,344.67333,0.00283699777251,Summary1.As1,IRELAND,2001,Sector
