GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,2292.8125994436273,0.06352979514202,0.06226691108763,Summary1.As3,IRELAND,2000,Sector
CO2 emissions from biomass,597.8195815712576,,,Summary1.As3,IRELAND,2000,Sector
