GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,39778.81079757273,12.802674643394,1.20028650380638,,,,Summary1.As1,IRELAND,2010,Sector
2.  Industrial processes and product use,1427.2204832588131,,0.136644,1016.9070022852251,42.2922,0.001453098089,Summary1.As1,IRELAND,2010,Sector
