GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,465.4123466666667,535.9247413925048,19.4303309844404,Summary1.As2,IRELAND,2015,Sector
"4.  Land use, land-use change and forestry  (4)",5257.990982501599,20.49910957804522,1.61299143386563,Summary1.As2,IRELAND,2015,Sector
5.  Waste,41.84909880664995,32.12968111017672,0.37952152718106,Summary1.As2,IRELAND,2015,Sector
