GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,34539.00777731642,17.97634224486569,1.54137811270683,,,,Summary1.As1,IRELAND,1996,Sector
2.  Industrial processes and product use,2260.856588437112,,2.729583,72.83432645410542,121.01112,0.00427469940401,Summary1.As1,IRELAND,1996,Sector
