GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,1311.3999600218094,0.02461765342883,0.0356028529668,Summary1.As3,IRELAND,1994,Sector
CO2 emissions from biomass,431.65749275750255,,,Summary1.As3,IRELAND,1994,Sector
