GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,3045.9529413015166,0.0413293080856,0.08269023817774,Summary1.As3,IRELAND,2008,Sector
CO2 emissions from biomass,1075.8763964068098,,,Summary1.As3,IRELAND,2008,Sector
