GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,16288.00790867381,0.78998495534834,0.43928286334398,Summary1.As3,CANADA,2002,Sector
CO2 emissions from biomass,59752.99861217924,,,Summary1.As3,CANADA,2002,Sector
Indirect CO2,711.29435,,,Summary1.As3,CANADA,2002,Sector
