GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,536467.8611571172,2318.780986667098,31.50625800274378,,,,Summary1.As1,CANADA,2003,Sector
2.  Industrial processes and product use,43115.20441760112,5.22584709180776,8.97142948309854,3979.8576530497608,3489.8927738200437,0.11629083102259,Summary1.As1,CANADA,2003,Sector
