GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,452352.01355670136,2078.191947866354,28.123792092105,,,,Summary1.As1,CANADA,1995,Sector
2.  Industrial processes and product use,37712.44040053019,4.81754440778952,38.51893415765035,460.50509723953695,6346.938331628766,0.09978754943197,Summary1.As1,CANADA,1995,Sector
