GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,1722.1991864000001,1271.4387264948496,63.66110728448734,Summary1.As2,CANADA,2008,Sector
"4.  Land use, land-use change and forestry  (4)",-22428.4575592768,27.089464,1.259218,Summary1.As2,CANADA,2008,Sector
5.  Waste,226.07887376890386,795.0439425608456,4.63701715001017,Summary1.As2,CANADA,2008,Sector
