GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,520407.07641752606,2445.7612549243113,21.70185655802635,,,,Summary1.As1,CANADA,2011,Sector
2.  Industrial processes and product use,42632.8590336487,4.98082555000382,2.42009883863799,8592.513579238761,1663.562190060031,0.01492790410209,Summary1.As1,CANADA,2011,Sector
