GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,1787.5197648,1155.0864513843776,63.2659507476921,Summary1.As2,CANADA,2010,Sector
"4.  Land use, land-use change and forestry  (4)",-19275.52690715348,28.823289,1.281696,Summary1.As2,CANADA,2010,Sector
5.  Waste,220.96197213828046,738.8224204243465,4.62530343943534,Summary1.As2,CANADA,2010,Sector
