GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,2543.909866666667,1122.1563344552258,74.99908898601116,Summary1.As2,CANADA,2016,Sector
"4.  Land use, land-use change and forestry  (4)",-12110.238070356683,29.998123,1.357222,Summary1.As2,CANADA,2016,Sector
5.  Waste,140.66359849475924,776.8747064683021,5.21204924992789,Summary1.As2,CANADA,2016,Sector
