GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,2004.4332205333333,1129.4684076534763,63.38158058162383,Summary1.As2,CANADA,2011,Sector
"4.  Land use, land-use change and forestry  (4)",-13007.570801123367,27.275436,1.260687,Summary1.As2,CANADA,2011,Sector
5.  Waste,209.64436017704247,739.3695810772957,4.68681770485777,Summary1.As2,CANADA,2011,Sector
