GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,19293.883207992454,0.79252958437668,0.52398273821589,Summary1.As3,CANADA,2013,Sector
CO2 emissions from biomass,65506.12266005051,,,Summary1.As3,CANADA,2013,Sector
Indirect CO2,706.917121,,,Summary1.As3,CANADA,2013,Sector
