GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,18295.854655064497,0.80198002515459,0.49430510358097,Summary1.As3,CANADA,2006,Sector
CO2 emissions from biomass,65870.48849785762,,,Summary1.As3,CANADA,2006,Sector
Indirect CO2,692.386727,,,Summary1.As3,CANADA,2006,Sector
