GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,18019.569550655255,0.84777340124912,0.48560745767584,Summary1.As3,CANADA,2010,Sector
CO2 emissions from biomass,60039.53193159847,,,Summary1.As3,CANADA,2010,Sector
Indirect CO2,617.694398,,,Summary1.As3,CANADA,2010,Sector
