GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),Sheet,Country,Year,Level
Total national emissions and removals,201875.93424742308,3264.2717111034804,97.83030362160183,0.37351553525,Summary1.As1,KAZAKHSTAN,1993,Total
