GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),56657.46638056906,,,,,,Summary1.As1,AUSTRIA,1997,Subsector,1. Energy
                                           Sectoral approach(2),55603.71587748795,18.38450442776159,1.66739001069572,,,,Summary1.As1,AUSTRIA,1997,Subsector,1. Energy
1.  Energy industries,14024.910802149137,0.43899621773822,0.16088919803129,,,,Summary1.As1,AUSTRIA,1997,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,11723.69790434672,0.64155093884962,0.33032603111839,,,,Summary1.As1,AUSTRIA,1997,Subsector,1. Energy
3.  Transport,16237.851711129462,1.57082725981085,0.48585599768143,,,,Summary1.As1,AUSTRIA,1997,Subsector,1. Energy
4.  Other sectors,13580.173433236921,15.73189892948426,0.68742334111947,,,,Summary1.As1,AUSTRIA,1997,Subsector,1. Energy
5.  Other,37.08202662570631,0.00123108187864,0.00289544274514,,,,Summary1.As1,AUSTRIA,1997,Subsector,1. Energy
B. Fugitive emissions from fuels,120.69595605940356,12.63223511738423,,,,,Summary1.As1,AUSTRIA,1997,Subsector,1. Energy
1.  Solid fuels,,0.984493913,,,,,Summary1.As1,AUSTRIA,1997,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,120.69595605940356,11.64774120438423,,,,,Summary1.As1,AUSTRIA,1997,Subsector,1. Energy
