GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),59412.2692015414,,,,,,Summary1.As1,AUSTRIA,2008,Subsector,1. Energy
                                           Sectoral approach(2),58117.26069534767,14.60667543469575,2.03630238674305,,,,Summary1.As1,AUSTRIA,2008,Subsector,1. Energy
1.  Energy industries,13343.468126936894,0.81804145866202,0.30322754560855,,,,Summary1.As1,AUSTRIA,2008,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,10938.694273508443,0.85581422571957,0.50144674535626,,,,Summary1.As1,AUSTRIA,2008,Subsector,1. Energy
3.  Transport,22237.16460388814,0.84190014683675,0.58568907522525,,,,Summary1.As1,AUSTRIA,2008,Subsector,1. Energy
4.  Other sectors,11552.741028187189,12.08946037029558,0.64276759678822,,,,Summary1.As1,AUSTRIA,2008,Subsector,1. Energy
5.  Other,45.19266282700553,0.00145923318183,0.00317142376477,,,,Summary1.As1,AUSTRIA,2008,Subsector,1. Energy
B. Fugitive emissions from fuels,162.29389434319094,10.8132085329208,,,,,Summary1.As1,AUSTRIA,2008,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,162.29389434319094,10.8132085329208,,,,,Summary1.As1,AUSTRIA,2008,Subsector,1. Energy
A.  Mineral industry,3289.9465995171327,,,,,,Summary1.As1,AUSTRIA,2008,Subsector,1. Energy
