GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),63793.664048193015,,,,,,Summary1.As1,AUSTRIA,2006,Subsector,1. Energy
                                           Sectoral approach(2),62471.668934805886,14.92287388842212,2.00734785461546,,,,Summary1.As1,AUSTRIA,2006,Subsector,1. Energy
1.  Energy industries,14730.650121851384,0.69998489522939,0.26834772076407,,,,Summary1.As1,AUSTRIA,2006,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,11034.803101744517,0.84763163436399,0.50227031642056,,,,Summary1.As1,AUSTRIA,2006,Subsector,1. Energy
3.  Transport,23480.4555222153,0.99307149980524,0.58290242154646,,,,Summary1.As1,AUSTRIA,2006,Subsector,1. Energy
4.  Other sectors,13181.6933574343,12.38075591209613,0.65059412393534,,,,Summary1.As1,AUSTRIA,2006,Subsector,1. Energy
5.  Other,44.06683156038503,0.00142994692737,0.00323327194903,,,,Summary1.As1,AUSTRIA,2006,Subsector,1. Energy
B. Fugitive emissions from fuels,180.43740207871005,11.40806406097453,,,,,Summary1.As1,AUSTRIA,2006,Subsector,1. Energy
1.  Solid fuels,,0.005815667,,,,,Summary1.As1,AUSTRIA,2006,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,180.43740207871005,11.40224839397453,,,,,Summary1.As1,AUSTRIA,2006,Subsector,1. Energy
