GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),53255.364598199194,,,,,,Summary1.As1,AUSTRIA,2018,Subsector,1. Energy
                                           Sectoral approach(2),53219.83686787122,13.13394277583032,2.14244594272655,,,,Summary1.As1,AUSTRIA,2018,Subsector,1. Energy
1.  Energy industries,9936.379658222408,1.00507302323689,0.33789899062953,,,,Summary1.As1,AUSTRIA,2018,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,10701.213661974884,0.78948205078599,0.41409173583591,,,,Summary1.As1,AUSTRIA,2018,Subsector,1. Energy
3.  Transport,24162.608719024618,0.8184985929655,0.89332570562152,,,,Summary1.As1,AUSTRIA,2018,Subsector,1. Energy
4.  Other sectors,8384.6182773805,10.51978615781329,0.49480863818463,,,,Summary1.As1,AUSTRIA,2018,Subsector,1. Energy
5.  Other,35.01655126881335,0.00110295102865,0.00232087245496,,,,Summary1.As1,AUSTRIA,2018,Subsector,1. Energy
B. Fugitive emissions from fuels,127.24843880446979,9.73233648112712,,,,,Summary1.As1,AUSTRIA,2018,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,127.24843880446979,9.73233648112712,,,,,Summary1.As1,AUSTRIA,2018,Subsector,1. Energy
A.  Mineral industry,2926.1743637606287,,,,,,Summary1.As1,AUSTRIA,2018,Subsector,1. Energy
