GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),50691.53977524645,,,,,,Summary1.As1,AUSTRIA,2021,Subsector,1. Energy
                                           Sectoral approach(2),50848.50605930907,14.1381803804893,2.13673655273089,,,,Summary1.As1,AUSTRIA,2021,Subsector,1. Energy
1.  Energy industries,8738.501648328225,1.0271701895419,0.32952449168437,,,,Summary1.As1,AUSTRIA,2021,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,10791.715267925578,0.77572121286428,0.41415690585986,,,,Summary1.As1,AUSTRIA,2021,Subsector,1. Energy
3.  Transport,21684.16635506074,0.75940444574506,0.85569749944389,,,,Summary1.As1,AUSTRIA,2021,Subsector,1. Energy
4.  Other sectors,9604.378866397246,11.57495696454278,0.53538637273675,,,,Summary1.As1,AUSTRIA,2021,Subsector,1. Energy
5.  Other,29.74392159728086,0.00092756779528,0.00197128300602,,,,Summary1.As1,AUSTRIA,2021,Subsector,1. Energy
B. Fugitive emissions from fuels,84.24273651792466,8.82537985552173,,,,,Summary1.As1,AUSTRIA,2021,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,84.24273651792466,8.82537985552173,,,,,Summary1.As1,AUSTRIA,2021,Subsector,1. Energy
A.  Mineral industry,3050.333714050336,,,,,,Summary1.As1,AUSTRIA,2021,Subsector,1. Energy
