GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),53177.2784678033,,,,,,Summary1.As1,HUNGARY,2002,Subsector,1. Energy
                                           Sectoral approach(2),53225.410314902634,17.33572255308975,0.87841088160782,,,,Summary1.As1,HUNGARY,2002,Subsector,1. Energy
1.  Energy industries,22408.543408059482,0.40579204,0.20179782,,,,Summary1.As1,HUNGARY,2002,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,4933.02658186099,0.23023037867714,0.04208499806542,,,,Summary1.As1,HUNGARY,2002,Subsector,1. Energy
3.  Transport,10139.9827567606,2.13942871714634,0.42203699171595,,,,Summary1.As1,HUNGARY,2002,Subsector,1. Energy
4.  Other sectors,15729.356194291062,14.56017167972627,0.21209212166645,,,,Summary1.As1,HUNGARY,2002,Subsector,1. Energy
5.  Other,14.50137393049576,9.973754e-05,0.00039895016,,,,Summary1.As1,HUNGARY,2002,Subsector,1. Energy
B. Fugitive emissions from fuels,140.34632298878245,108.47562090928682,0.001304826171,,,,Summary1.As1,HUNGARY,2002,Subsector,1. Energy
1.  Solid fuels,,16.773919,,,,,Summary1.As1,HUNGARY,2002,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,140.34632298878245,91.70170190928683,0.001304826171,,,,Summary1.As1,HUNGARY,2002,Subsector,1. Energy
