GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),43610.499827224754,,,,,,Summary1.As1,HUNGARY,2018,Subsector,1. Energy
                                           Sectoral approach(2),43825.073570027496,22.16062618012366,1.11960654677533,,,,Summary1.As1,HUNGARY,2018,Subsector,1. Energy
1.  Energy industries,13011.340373990924,1.02619075846661,0.19976068998886,,,,Summary1.As1,HUNGARY,2018,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,5184.755184692881,0.47819773875568,0.09828052363201,,,,Summary1.As1,HUNGARY,2018,Subsector,1. Energy
3.  Transport,13765.377219523194,0.92855663635923,0.50465304305616,,,,Summary1.As1,HUNGARY,2018,Subsector,1. Energy
4.  Other sectors,11787.162321820497,19.72335627654214,0.3160293000983,,,,Summary1.As1,HUNGARY,2018,Subsector,1. Energy
5.  Other,76.43847,0.00432477,0.00088299,,,,Summary1.As1,HUNGARY,2018,Subsector,1. Energy
B. Fugitive emissions from fuels,147.2010061141259,67.8359050569574,0.00104388479822,,,,Summary1.As1,HUNGARY,2018,Subsector,1. Energy
1.  Solid fuels,7.502712,1.2211001275,1.048963e-08,,,,Summary1.As1,HUNGARY,2018,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,139.6982941141259,66.6148049294574,0.00104387430859,,,,Summary1.As1,HUNGARY,2018,Subsector,1. Energy
