GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),55747.10255476969,,,,,,Summary1.As1,HUNGARY,1995,Subsector,1. Energy
                                           Sectoral approach(2),54649.67631132757,20.42859065875596,0.84125844459217,,,,Summary1.As1,HUNGARY,1995,Subsector,1. Energy
1.  Energy industries,22643.93973286797,0.501298991,0.2346445065,,,,Summary1.As1,HUNGARY,1995,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,8155.50781710438,0.2757533120099,0.04454805072099,,,,Summary1.As1,HUNGARY,1995,Subsector,1. Energy
3.  Transport,7430.792481332707,2.25273939394139,0.33287325273716,,,,Summary1.As1,HUNGARY,1995,Subsector,1. Energy
4.  Other sectors,16404.934906092018,17.39869922426467,0.22879368447402,,,,Summary1.As1,HUNGARY,1995,Subsector,1. Energy
5.  Other,14.50137393049576,9.973754e-05,0.00039895016,,,,Summary1.As1,HUNGARY,1995,Subsector,1. Energy
B. Fugitive emissions from fuels,264.48467768647964,124.55405574264876,0.00205776436793,,,,Summary1.As1,HUNGARY,1995,Subsector,1. Energy
1.  Solid fuels,2.40625,22.307804,,,,,Summary1.As1,HUNGARY,1995,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,262.07842768647964,102.24625174264875,0.00205776436793,,,,Summary1.As1,HUNGARY,1995,Subsector,1. Energy
