GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),40984.954762517875,,,,,,Summary1.As1,HUNGARY,2015,Subsector,1. Energy
                                           Sectoral approach(2),41563.2699194586,27.26034395704674,1.10223754040763,,,,Summary1.As1,HUNGARY,2015,Subsector,1. Energy
1.  Energy industries,13690.22239996855,1.02876133273145,0.22025394532934,,,,Summary1.As1,HUNGARY,2015,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,4114.984756279083,0.30093536936907,0.06024083111983,,,,Summary1.As1,HUNGARY,2015,Subsector,1. Energy
3.  Transport,12130.002343975912,1.01288446255742,0.44443817485277,,,,Summary1.As1,HUNGARY,2015,Subsector,1. Energy
4.  Other sectors,11563.101051798792,24.9136378047698,0.37670133862969,,,,Summary1.As1,HUNGARY,2015,Subsector,1. Energy
5.  Other,64.95936743626667,0.004124987619,0.000603250476,,,,Summary1.As1,HUNGARY,2015,Subsector,1. Energy
B. Fugitive emissions from fuels,131.8763438192744,66.37977849394444,0.00091655652237,,,,Summary1.As1,HUNGARY,2015,Subsector,1. Energy
1.  Solid fuels,0.337855643,1.3830230975,4.2692e-10,,,,Summary1.As1,HUNGARY,2015,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,131.5384881762744,64.99675539644444,0.00091655609545,,,,Summary1.As1,HUNGARY,2015,Subsector,1. Energy
