GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),54634.240929416286,,,,,,Summary1.As1,HUNGARY,2005,Subsector,1. Energy
                                           Sectoral approach(2),53934.061410933915,20.39605886937953,0.97382916989964,,,,Summary1.As1,HUNGARY,2005,Subsector,1. Energy
1.  Energy industries,19853.25435983181,0.95292751422486,0.23832939484497,,,,Summary1.As1,HUNGARY,2005,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,4564.972024627262,0.26471217891397,0.04941883256967,,,,Summary1.As1,HUNGARY,2005,Subsector,1. Energy
3.  Transport,11982.780489121968,2.09325378185191,0.44648525780891,,,,Summary1.As1,HUNGARY,2005,Subsector,1. Energy
4.  Other sectors,17518.553163422377,17.08506565684879,0.23919673451609,,,,Summary1.As1,HUNGARY,2005,Subsector,1. Energy
5.  Other,14.50137393049576,9.973754e-05,0.00039895016,,,,Summary1.As1,HUNGARY,2005,Subsector,1. Energy
B. Fugitive emissions from fuels,112.83250231334713,88.98402019865198,0.00126308709244,,,,Summary1.As1,HUNGARY,2005,Subsector,1. Energy
1.  Solid fuels,,3.228462,,,,,Summary1.As1,HUNGARY,2005,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,112.83250231334713,85.75555819865197,0.00126308709244,,,,Summary1.As1,HUNGARY,2005,Subsector,1. Energy
