GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),41993.27295274835,,,,,,Summary1.As1,HUNGARY,2012,Subsector,1. Energy
                                           Sectoral approach(2),41862.6375709752,30.49664216377753,1.0074259244746,,,,Summary1.As1,HUNGARY,2012,Subsector,1. Energy
1.  Energy industries,16676.30754911304,0.8632678691602,0.20880743175414,,,,Summary1.As1,HUNGARY,2012,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,2930.657904682755,0.17963381908434,0.03806573589684,,,,Summary1.As1,HUNGARY,2012,Subsector,1. Energy
3.  Transport,10689.956471490503,1.11698095659858,0.36259059558554,,,,Summary1.As1,HUNGARY,2012,Subsector,1. Energy
4.  Other sectors,11547.560094952505,28.33663476545969,0.3974631473392,,,,Summary1.As1,HUNGARY,2012,Subsector,1. Energy
5.  Other,18.1555507364,0.00012475347472,0.00049901389888,,,,Summary1.As1,HUNGARY,2012,Subsector,1. Energy
B. Fugitive emissions from fuels,150.1293606017889,68.48384336158568,0.00091983520861,,,,Summary1.As1,HUNGARY,2012,Subsector,1. Energy
1.  Solid fuels,0.711142,1.88383383,6.7947e-10,,,,Summary1.As1,HUNGARY,2012,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,149.4182186017889,66.60000953158568,0.00091983452914,,,,Summary1.As1,HUNGARY,2012,Subsector,1. Energy
