GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),52532.941460971146,,,,,,Summary1.As1,HUNGARY,2000,Subsector,1. Energy
                                           Sectoral approach(2),52357.858842419715,21.93232964849201,0.93001283258661,,,,Summary1.As1,HUNGARY,2000,Subsector,1. Energy
1.  Energy industries,23732.513318584046,0.4736327,0.22641575,,,,Summary1.As1,HUNGARY,2000,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,4548.0549568533,0.20192780773833,0.03784242299211,,,,Summary1.As1,HUNGARY,2000,Subsector,1. Energy
3.  Transport,9033.15685759076,2.1487130986687,0.38502737633816,,,,Summary1.As1,HUNGARY,2000,Subsector,1. Energy
4.  Other sectors,15029.632335461114,19.10795630454498,0.28032833309634,,,,Summary1.As1,HUNGARY,2000,Subsector,1. Energy
5.  Other,14.50137393049576,9.973754e-05,0.00039895016,,,,Summary1.As1,HUNGARY,2000,Subsector,1. Energy
B. Fugitive emissions from fuels,189.14464426950826,116.08438500788218,0.00147694847116,,,,Summary1.As1,HUNGARY,2000,Subsector,1. Energy
1.  Solid fuels,,18.830484,,,,,Summary1.As1,HUNGARY,2000,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,189.14464426950826,97.25390100788218,0.00147694847116,,,,Summary1.As1,HUNGARY,2000,Subsector,1. Energy
