GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),45155.8409444968,,,,,,Summary1.As1,HUNGARY,2011,Subsector,1. Energy
                                           Sectoral approach(2),44918.13119478358,29.04589843555087,1.01673564890622,,,,Summary1.As1,HUNGARY,2011,Subsector,1. Energy
1.  Energy industries,17197.688544108256,0.97573189407503,0.22518879637283,,,,Summary1.As1,HUNGARY,2011,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,3404.2443162411396,0.22819950499527,0.04844632743092,,,,Summary1.As1,HUNGARY,2011,Subsector,1. Energy
3.  Transport,11017.60678208324,1.15388476517955,0.36256379321816,,,,Summary1.As1,HUNGARY,2011,Subsector,1. Energy
4.  Other sectors,13280.368359558013,26.68795746017682,0.38003748738751,,,,Summary1.As1,HUNGARY,2011,Subsector,1. Energy
5.  Other,18.22319279293333,0.0001248111242,0.0004992444968,,,,Summary1.As1,HUNGARY,2011,Subsector,1. Energy
B. Fugitive emissions from fuels,186.94300152286434,70.1319076019524,0.00101354145639,,,,Summary1.As1,HUNGARY,2011,Subsector,1. Energy
1.  Solid fuels,1.687238,1.84711565,9.7232e-10,,,,Summary1.As1,HUNGARY,2011,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,185.25576352286433,68.2847919519524,0.00101354048407,,,,Summary1.As1,HUNGARY,2011,Subsector,1. Energy
