GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),54403.16606355225,,,,,,Summary1.As1,HUNGARY,2004,Subsector,1. Energy
                                           Sectoral approach(2),54292.661073290146,20.77226503633081,0.95107554104239,,,,Summary1.As1,HUNGARY,2004,Subsector,1. Energy
1.  Energy industries,21730.455455592382,0.595646562,0.217833553,,,,Summary1.As1,HUNGARY,2004,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,4502.233310450394,0.229270221874,0.04385025552366,,,,Summary1.As1,HUNGARY,2004,Subsector,1. Energy
3.  Transport,11052.688822115324,2.1083120036293,0.43653320727087,,,,Summary1.As1,HUNGARY,2004,Subsector,1. Energy
4.  Other sectors,16992.782111201548,17.83893651128751,0.25245957508786,,,,Summary1.As1,HUNGARY,2004,Subsector,1. Energy
5.  Other,14.50137393049576,9.973754e-05,0.00039895016,,,,Summary1.As1,HUNGARY,2004,Subsector,1. Energy
B. Fugitive emissions from fuels,118.16445085165815,96.451011289785,0.00133591950038,,,,Summary1.As1,HUNGARY,2004,Subsector,1. Energy
1.  Solid fuels,,8.248236,,,,,Summary1.As1,HUNGARY,2004,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,118.16445085165815,88.202775289785,0.00133591950038,,,,Summary1.As1,HUNGARY,2004,Subsector,1. Energy
