GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
A.  Enteric fermentation,,503.5170300490112,,Summary1.As2,ITALY,2011,Subsector,3.  Agriculture
B.  Manure management,,192.33056482512788,7.6616799084045,Summary1.As2,ITALY,2011,Subsector,3.  Agriculture
C.  Rice cultivation,,72.2178220013833,,Summary1.As2,ITALY,2011,Subsector,3.  Agriculture
D.  Agricultural soils,,,33.28757094336308,Summary1.As2,ITALY,2011,Subsector,3.  Agriculture
F.  Field burning of agricultural residues,,0.57788476730271,0.01306874336196,Summary1.As2,ITALY,2011,Subsector,3.  Agriculture
G. Liming,25.41559185,,,Summary1.As2,ITALY,2011,Subsector,3.  Agriculture
H. Urea application,350.75788000000006,,,Summary1.As2,ITALY,2011,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,27.6276594564729,,,Summary1.As2,ITALY,2011,Subsector,3.  Agriculture
J.  Other ,,,,Summary1.As2,ITALY,2011,Subsector,3.  Agriculture
